======================================================================
QLEARNING Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:15:22
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: qlearning
Games Played: 2000
Wins: 9
Win Rate: 0.45%
Evaluation Runtime: 253.43 seconds (4.22 minutes)

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
window_size: 2
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: -120.84
Std Dev Score: 755.52
Min Score: -918.00
Max Score: 11207.00
Median Score: -187.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 662.91 moves
Min Length: 64 moves
Max Length: 2998 moves
Median Length: 505 moves

Q-LEARNING EVALUATION STATISTICS
----------------------------------------------------------------------
Total Actions: 221836
Q-table Actions: 218464
Random Actions: 3372
Q-table Action Percentage: 98.48%
Random Action Percentage: 1.52%
New States Encountered: 3372

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
423    No     -218.00    232       
424    No     -206.00    526       
425    No     -464.00    970       
426    No     -308.00    142       
427    No     -140.00    328       
428    No     -168.00    412       
429    No     59.00      541       
430    No     -254.00    220       
431    No     -57.00     379       
432    No     76.00      760       
433    No     -214.00    220       
434    No     -383.00    97        
435    No     48.00      306       
436    No     50.00      389       
437    No     -99.00     415       
438    No     -421.00    2012      
439    No     364.00     1428      
440    No     -336.00    136       
441    No     -20.00     358       
442    No     -284.00    160       
443    No     -276.00    438       
444    No     -339.00    2066      
445    No     64.00      557       
446    No     -182.00    274       
447    No     -306.00    166       
448    No     -232.00    214       
449    No     -356.00    106       
450    No     -309.00    175       
451    No     -375.00    1573      
452    No     -244.00    761       
453    No     -92.00     364       
454    No     29.00      1052      
455    No     -159.00    595       
456    No     263.00     889       
457    No     -72.00     574       
458    No     -226.00    586       
459    No     2.00       324       
460    No     -132.00    1326      
461    No     -332.00    124       
462    No     -292.00    154       
463    No     -46.00     376       
464    No     -212.00    845       
465    No     28.00      1084      
466    No     -206.00    976       
467    No     -296.00    1036      
468    No     -174.00    250       
469    No     -238.00    232       
470    No     -192.00    244       
471    No     -304.00    160       
472    No     -160.00    2098      
473    No     -93.00     548       
474    No     -194.00    370       
475    No     -84.00     490       
476    No     -233.00    1087      
477    No     -397.00    1190      
478    No     -325.00    133       
479    No     35.00      614       
480    No     -77.00     349       
481    No     -293.00    578       
482    No     -310.00    898       
483    No     -352.00    124       
484    No     -376.00    196       
485    No     -158.00    382       
486    No     -230.00    2009      
487    No     -147.00    289       
488    No     163.00     1161      
489    No     -47.00     319       
490    No     -262.00    694       
491    No     -180.00    808       
492    No     -92.00     364       
493    No     0.00       1350      
494    No     -442.00    1234      
495    No     -508.00    2602      
496    No     -190.00    268       
497    No     156.00     581       
498    No     -50.00     868       
499    No     -158.00    382       
500    No     -412.00    64        
501    No     -154.00    400       
502    No     15.00      2413      
503    No     16.00      311       
504    No     -649.00    1975      
505    No     -444.00    1540      
506    No     -76.00     346       
507    No     -50.00     268       
508    No     -442.00    1445      
509    No     -164.00    702       
510    No     -192.00    274       
511    No     -167.00    259       
512    No     -25.00     735       
513    No     -45.00     405       
514    No     -232.00    604       
515    No     -412.00    64        
516    No     16.00      1692      
517    No     -227.00    1069      
518    No     107.00     937       
519    No     -287.00    199       
520    No     0.00       1259      
521    No     -175.00    283       
522    No     -138.00    352       
523    No     -234.00    401       
524    No     -321.00    1591      
525    No     -360.00    988       
526    No     -140.00    779       
527    No     -666.00    1728      
528    No     -367.00    229       
529    No     -347.00    1521      
530    No     41.00      567       
531    No     -136.00    286       
532    No     -281.00    1143      
533    No     72.00      682       
534    No     -388.00    112       
535    No     -412.00    64        
536    No     -112.00    634       
537    No     118.00     724       
538    No     -474.00    1330      
539    No     -161.00    601       
540    No     -86.00     316       
541    No     -44.00     881       
542    No     -196.00    226       
543    No     -220.00    208       
544    No     -181.00    421       
545    No     -186.00    346       
546    No     86.00      820       
547    No     19.00      1471      
548    No     260.00     868       
549    No     259.00     1563      
550    No     -412.00    64        
551    No     -2.00      2404      
552    No     -51.00     603       
553    No     -412.00    64        
554    No     -140.00    2998      
555    No     -138.00    322       
556    No     -244.00    851       
557    No     -158.00    1522      
558    No     -240.00    298       
559    No     -183.00    757       
560    No     -412.00    64        
561    No     -43.00     1478      
562    No     -253.00    217       
563    No     -284.00    160       
564    No     -209.00    327       
565    No     -41.00     363       
566    No     -153.00    367       
567    No     -490.00    118       
568    No     -236.00    196       
569    No     -146.00    917       
570    No     -308.00    142       
571    No     -286.00    736       
572    No     -117.00    1731      
573    No     78.00      846       
574    No     -551.00    1321      
575    No     113.00     1490      
576    No     -364.00    100       
577    No     -67.00     321       
578    No     -267.00    709       
579    No     -32.00     394       
580    No     -177.00    289       
581    No     59.00      871       
582    No     -110.00    508       
583    No     44.00      586       
584    No     -191.00    331       
585    No     -185.00    463       
586    No     -220.00    568       
587    No     -65.00     825       
588    No     -192.00    725       
589    No     -176.00    256       
