episode,avg_reward,static_rewards
893,-306.01118568232664,250.0
894,-306.1530726256983,-433.0
895,-306.26674107142856,-408.0
896,-305.3678929765886,500.0
897,-305.46547884187083,-393.0
898,-305.5995550611791,-426.0
899,-304.91555555555556,310.0
900,-304.9667036625971,-351.0
901,-304.65077605321505,-20.0
902,-304.7785160575858,-420.0
903,-304.8263274336283,-348.0
904,-304.94696132596687,-414.0
905,-305.0673289183223,-414.0
906,-304.9382579933848,-188.0
907,-304.9900881057269,-352.0
908,-305.05500550055007,-364.0
909,-304.3241758241758,360.0
910,-304.11086717892425,-110.0
911,-304.125,-317.0
912,-303.4852135815991,280.0
913,-303.58315098468273,-393.0
914,-303.3595628415301,-99.0
915,-303.28711790393015,-237.0
916,-303.33260632497274,-345.0
917,-302.7080610021786,270.0
918,-302.5179542981502,-128.0
919,-302.5739130434783,-354.0
920,-302.6525515743757,-375.0
921,-302.5986984815618,-253.0
922,-302.07583965330446,180.0
923,-301.9751082251082,-209.0
924,-302.0843243243243,-403.0
925,-301.6393088552916,110.0
926,-301.78209277238403,-434.0
927,-301.81681034482756,-334.0
928,-301.1905274488698,280.0
929,-300.458064516129,380.0
930,-300.4779806659506,-319.0
931,-299.8551502145923,280.0
932,-299.80707395498393,-255.0
933,-299.9271948608137,-412.0
934,-300.0352941176471,-401.0
935,-300.0790598290598,-341.0
936,-300.13340448239063,-351.0
937,-300.0,-175.0
938,-300.14909478168266,-440.0
939,-300.13936170212764,-291.0
940,-300.29011689691816,-442.0
941,-300.36942675159236,-375.0
942,-300.34252386002123,-275.0
943,-299.70656779661016,300.0
944,-299.83174603174604,-418.0
945,-299.94397463002116,-406.0
946,-300.0570221752904,-407.0
947,-299.4451476793249,280.0
948,-299.58377239199154,-431.0
949,-299.1842105263158,80.0
950,-298.5331230283912,320.0
951,-298.52415966386553,-290.0
952,-298.58447009443864,-356.0
953,-298.6656184486373,-376.0
954,-298.7560209424084,-385.0
955,-298.6338912133891,-182.0
956,-298.6217345872518,-287.0
957,-298.58872651356995,-267.0
958,-298.52241918665277,-235.0
959,-298.6958333333333,-465.0
960,-298.82518210197713,-423.0
961,-298.8918918918919,-363.0
962,-299.0166147455867,-419.0
963,-298.45746887966806,240.0
964,-298.3305699481865,-176.0
965,-297.8354037267081,180.0
966,-297.98035160289555,-438.0
967,-297.25929752066116,400.0
968,-297.22084623323013,-260.0
969,-297.34742268041236,-420.0
970,-296.9073120494336,130.0
971,-296.4783950617284,120.0
972,-296.56731757451183,-383.0
973,-296.06776180698154,190.0
974,-296.19897435897434,-424.0
975,-296.1844262295082,-282.0
976,-295.72773797338795,150.0
977,-295.78323108384456,-350.0
978,-295.1746680286006,300.0
979,-295.2734693877551,-392.0
980,-294.6768603465851,290.0
981,-294.6619144602851,-280.0
982,-294.7792472024415,-410.0
983,-294.9563008130081,-469.0
984,-294.31167512690354,340.0
985,-294.4350912778905,-416.0
986,-293.9645390070922,170.0
987,-293.53542510121457,130.0
988,-293.0869565217391,150.0
989,-293.1878787878788,-393.0
990,-293.2401614530777,-345.0
991,-293.226814516129,-280.0
992,-293.3182275931521,-384.0
993,-293.4507042253521,-425.0
994,-292.62311557788945,530.0
995,-292.68975903614455,-359.0
996,-292.66098294884654,-264.0
997,-292.17735470941886,190.0
998,-291.996996996997,-112.0
999,-291.525,180.0
