episode,reward,avg_reward
9846,-348.0,-249.1766020107647
9847,-246.0,-249.17627944760358
9848,123.0,-249.13849121738247
9849,-16.0,-249.1148223350254
9850,-330.0,-249.12303319459954
9851,-42.0,-249.10200974421437
9852,-194.0,-249.0964173348219
9853,-154.0,-249.08676679521005
9854,-41.0,-249.0656519533232
9855,-370.0,-249.07792207792207
9856,-400.0,-249.09323323526428
9857,440.0,-249.02333130452425
9858,-339.0,-249.03245765290598
9859,-26.0,-249.00983772819473
9860,-414.0,-249.02656931345706
9861,-450.0,-249.0469478807544
9862,-281.0,-249.05018756970495
9863,-443.0,-249.0698499594485
9864,-429.0,-249.08808920425747
9865,3.0,-249.06253800932495
9866,-182.0,-249.05574136008917
9867,530.0,-248.9767936765302
9868,-372.0,-248.98925929678794
9869,-370.0,-249.00151975683892
9870,350.0,-248.940836794651
9871,330.0,-248.88219205834685
9872,310.0,-248.82558492859314
9873,-233.0,-248.82398217541018
9874,-210.0,-248.8200506329114
9875,-270.0,-248.82219522073714
9876,-139.0,-248.811076237724
9877,-381.0,-248.82445839238713
9878,450.0,-248.75372001214697
9879,-331.0,-248.76204453441295
9880,-359.0,-248.77320109300678
9881,-368.0,-248.7852661404574
9882,-181.0,-248.77840736618435
9883,-391.0,-248.79279643868878
9884,240.0,-248.74334850784015
9885,-415.0,-248.7601658911592
9886,-267.0,-248.76201072114898
9887,-92.0,-248.7461569579288
9888,-254.0,-248.746688239458
9889,-349.0,-248.75682507583417
9890,-218.0,-248.75371549893842
9891,490.0,-248.67903356247473
9892,-206.0,-248.6747194986354
9893,-384.0,-248.68839700828786
9894,-403.0,-248.70399191510865
9895,-176.0,-248.696645109135
9896,230.0,-248.64827725573406
9897,-158.0,-248.6391190139422
9898,248.0,-248.5889483786241
9899,-296.0,-248.59373737373738
9900,-418.0,-248.6108473891526
9901,-280.0,-248.61401737022823
9902,-346.0,-248.62385135817428
9903,-343.0,-248.6333804523425
9904,-144.0,-248.62281675921253
9905,490.0,-248.54825358368666
9906,-424.0,-248.56596346017966
9907,730.0,-248.46719822365765
9908,800.0,-248.361388636593
9909,-303.0,-248.36690211907165
9910,-191.0,-248.36111391383312
9911,-364.0,-248.37278046811946
9912,-208.0,-248.36870775749017
9913,-232.0,-248.36705668751262
9914,-130.0,-248.35511850731214
9915,-196.0,-248.34983864461478
9916,168.0,-248.3078551981446
9917,-325.0,-248.31558782012502
9918,-80.0,-248.29861881238028
9919,-380.0,-248.31189516129032
9920,-377.0,-248.32486644491482
9921,-238.0,-248.3238258415642
9922,-342.0,-248.33326614934998
9923,-435.0,-248.35207577589682
9924,-442.0,-248.37158690176324
9925,-330.0,-248.37981059842838
9926,-208.0,-248.3757429233404
9927,-45.0,-248.35525785656728
9928,-332.0,-248.36368214321683
9929,630.0,-248.27522658610272
9930,132.0,-248.23693485046823
9931,-352.0,-248.2473821989529
9932,460.0,-248.17607973421926
9933,-224.0,-248.17364606402256
9934,530.0,-248.09531957725213
9935,-308.0,-248.10134863123994
9936,500.0,-248.02606420448828
9937,-406.0,-248.0419601529483
9938,-405.0,-248.05775228896266
9939,-124.0,-248.04527162977868
9940,-324.0,-248.05291218187304
9941,-362.0,-248.06437336552003
9942,-407.0,-248.08035804083275
9943,-248.0,-248.08034995977474
9944,530.0,-248.0021116138763
9945,210.0,-247.95606273878946
9946,370.0,-247.89393787071478
9947,500.0,-247.81875753920386
9948,-152.0,-247.80912654538145
9949,-269.0,-247.81125628140703
9950,-368.0,-247.82333433825747
9951,-377.0,-247.83631430868166
9952,-472.0,-247.85883653169898
9953,-398.0,-247.87392003214788
9954,-413.0,-247.8905072827725
9955,-196.0,-247.885295299317
9956,410.0,-247.81922265742693
9957,350.0,-247.75918859208676
9958,-367.0,-247.77116176322923
9959,-330.0,-247.77941767068273
9960,-397.0,-247.7943981527959
9961,-30.0,-247.77253563541458
9962,-436.0,-247.79142828465322
9963,-410.0,-247.8077077478924
9964,-355.0,-247.81846462619168
9965,-217.0,-247.8153722657034
9966,510.0,-247.73933982141065
9967,-289.0,-247.74347913322632
9968,-408.0,-247.75955461931989
9969,292.0,-247.70541624874625
9970,490.0,-247.63143115033597
9971,-427.0,-247.64941837144002
9972,490.0,-247.57545372505766
9973,400.0,-247.51052737116504
9974,220.0,-247.46365914786966
9975,420.0,-247.3967522052927
9976,970.0,-247.27473188333167
9977,250.0,-247.22489476849069
9978,-327.0,-247.2328890670408
9979,370.0,-247.17104208416833
9980,-381.0,-247.18445045586614
9981,-238.0,-247.18353035463835
9982,480.0,-247.11068816988882
9983,45.0,-247.08143028846155
9984,-401.0,-247.09684526790184
9985,-121.0,-247.0842179050671
9986,-328.0,-247.09232001602084
9987,-366.0,-247.1042250700841
9988,-125.0,-247.09200120132147
9989,-126.0,-247.07987987987988
9990,-388.0,-247.0939845861275
9991,-400.0,-247.10928742994395
9992,-202.0,-247.10477334133893
9993,-282.0,-247.10826495897538
9994,-288.0,-247.11235617808904
9995,222.0,-247.06542617046819
9996,470.0,-246.99369810943284
9997,-378.0,-247.00680136027205
9998,-350.0,-247.017101710171
9999,-304.0,-247.0228
10000,-87.0,-247.00679932006798
10001,-224.0,-247.00449910017997
10002,-74.0,-246.98720383884836
10003,220.0,-246.9405237904838
10004,-465.0,-246.9623188405797
10005,630.0,-246.87467519488308
10006,-309.0,-246.88088338163286
10007,170.0,-246.83922861710633
10008,-245.0,-246.83904485962634
10009,-243.0,-246.83866133866132
10010,250.0,-246.7890320647288
10011,-416.0,-246.80593288054334
10012,-236.0,-246.80485369020275
10013,-408.0,-246.8209506690633
10014,610.0,-246.73539690464304
10015,580.0,-246.65285543130992
10016,-7.0,-246.62893081761007
10017,420.0,-246.56238770213616
10018,-191.0,-246.55684200019962
10019,270.0,-246.5052894211577
10020,250.0,-246.45574293982637
10021,-48.0,-246.4359409299541
10022,340.0,-246.3774319066148
10023,-452.0,-246.3979449321628
10024,-330.0,-246.4062842892768
10025,-427.0,-246.42429682824655
10026,-17.0,-246.40141617632392
10027,-382.0,-246.41493817311527
10028,280.0,-246.36244889819523
10029,-152.0,-246.3530408773679
10030,-194.0,-246.34782175256703
10031,-311.0,-246.3542663476874
10032,-270.0,-246.35662314362602
10033,370.0,-246.2951963324696
10034,10.0,-246.2696562032885
10035,-400.0,-246.28497409326425
10036,-498.0,-246.3100528046229
10037,410.0,-246.24467025303846
10038,-380.0,-246.25799382408607
10039,-138.0,-246.2472111553785
10040,-343.0,-246.25684692759685
10041,-335.0,-246.265684126668
10042,410.0,-246.2003385442597
10043,-402.0,-246.21585025886102
10044,250.0,-246.16645097063216
10045,420.0,-246.10013935894884
10046,-24.0,-246.07803324375436
10047,410.0,-246.01273885350318
10048,-363.0,-246.02438053537665
10049,-229.0,-246.0226865671642
10050,-408.0,-246.03880210924285
10051,-387.0,-246.05282530839634
10052,-322.0,-246.0603799860738
10053,-313.0,-246.06703799482793
10054,46.0,-246.03799104922925
10055,330.0,-245.98070803500397
10056,-395.0,-245.99552550462366
10057,-434.0,-246.014217538278
10058,-334.0,-246.02296450939457
10059,-252.0,-246.02355864811133
10060,-330.0,-246.03190537719908
10061,-14.0,-246.00884516000795
10062,-222.0,-246.00645930636986
10063,-118.0,-245.993740063593
10064,-251.0,-245.99423745653255
10065,-420.0,-246.01152394198292
10066,-466.0,-246.03337637826561
10067,810.0,-245.9284862932062
10068,-217.0,-245.9256132684477
10069,420.0,-245.85948361469713
10070,-314.0,-245.86624962764373
10071,156.0,-245.82635027799842
10072,450.0,-245.75727191502034
10073,-377.0,-245.77029978161605
10074,-358.0,-245.78143920595534
10075,147.0,-245.74245732433505
10076,-204.0,-245.73831497469484
10077,520.0,-245.66233379638817
10078,-376.0,-245.67526540331383
10079,62.0,-245.64474206349206
10080,-376.0,-245.65767284991568
10081,-23.0,-245.63558817694903
10082,-81.0,-245.6192601408311
10083,-169.0,-245.61166203887348
10084,-443.0,-245.63123450669312
10085,390.0,-245.56821336506047
10086,-220.0,-245.56567859621293
10087,440.0,-245.4977200634417
10088,-376.0,-245.51065516899592
10089,43.0,-245.4820614469772
10090,560.0,-245.40223961946288
10091,-314.0,-245.4090368608799
10092,-324.0,-245.41682354106806
10093,-328.0,-245.42500495343768
10094,460.0,-245.35512630014858
10095,-260.0,-245.3565768621236
10096,290.0,-245.3035555115381
10097,590.0,-245.2208358090711
10098,520.0,-245.14506386770967
10099,-386.0,-245.1590099009901
10100,-76.0,-245.14226314226315
10101,-124.0,-245.13027123341914
10102,570.0,-245.0495892309215
10103,-340.0,-245.05898653998418
10104,-360.0,-245.07036120732312
10105,-398.0,-245.08549376607957
10106,-284.0,-245.08934401899674
10107,-260.0,-245.09081915314601
10108,-362.0,-245.10238401424473
10109,-426.0,-245.12027695351136
10110,550.0,-245.04163782019583
10111,-226.0,-245.03975474683546
10112,-72.0,-245.02264412142787
10113,-299.0,-245.0279810164129
10114,590.0,-244.94542758279783
10115,-76.0,-244.9287267694741
10116,-387.0,-244.94276959572997
10117,-348.0,-244.95295512947223
10118,-273.0,-244.9557268504793
10119,-350.0,-244.9661067193676
10120,-244.0,-244.9660112637091
10121,-302.0,-244.9716459197787
10122,-256.0,-244.97273535513187
10123,510.0,-244.89816278150928
10124,-364.0,-244.90992592592593
10125,490.0,-244.83734939759037
10126,-394.0,-244.85207860175768
10127,166.0,-244.81151263823065
10128,-246.0,-244.81162997334386
10129,-314.0,-244.81846001974333
10130,-192.0,-244.81324647122693
10131,-207.0,-244.80951440979075
10132,720.0,-244.71429981249383
10133,-235.0,-244.7133412275508
10134,-379.0,-244.7265910212136
10135,60.0,-244.6965272296764
10136,-400.0,-244.71184768669232
10137,-363.0,-244.72351548628922
10138,-140.0,-244.71318670480323
10139,-122.0,-244.70108481262326
10140,250.0,-244.65230253426682
10141,-356.0,-244.6632814040623
10142,-144.0,-244.65335699497192
10143,-355.0,-244.66423501577287
10144,-40.0,-244.64406111384918
10145,-384.0,-244.65779617583283
10146,-286.0,-244.66187050359713
10147,-148.0,-244.65234528971226
10148,480.0,-244.58094393536308
10149,340.0,-244.5233497536946
10150,-400.0,-244.53866614126687
10151,-59.0,-244.520390070922
10152,360.0,-244.46084901014478
10153,239.0,-244.41323616308844
10154,-372.0,-244.42580009847367
10155,-392.0,-244.44033083891296
10156,-359.0,-244.45160972728166
10157,120.0,-244.41573144319747
10158,-401.0,-244.4311447977163
10159,520.0,-244.35590551181102
10160,-215.0,-244.35301643539023
10161,-432.0,-244.3714819917339
10162,-265.0,-244.37351175833908
10163,340.0,-244.3160173160173
10164,-372.0,-244.32857845548452
10165,850.0,-244.22093252016526
10166,510.0,-244.14674928690863
10167,-326.0,-244.15479937057435
10168,-318.0,-244.1620611662897
10169,360.0,-244.10265486725663
10170,-248.0,-244.103038049356
10171,-400.0,-244.11836413684625
10172,370.0,-244.05799665781973
10173,-222.0,-244.0558285826617
10174,-403.0,-244.07144963144964
10175,-310.0,-244.0779284591195
10176,-297.0,-244.0831286233664
10177,450.0,-244.01493417174296
10178,-243.0,-244.01483446311033
10179,2.0,-243.99066797642436
10180,730.0,-243.8950004911109
10181,-414.0,-243.91170693380477
10182,-386.0,-243.92566041441617
10183,440.0,-243.85850353495678
10184,-198.0,-243.85400098183604
10185,-37.0,-243.83369330453564
10186,380.0,-243.77245508982037
10187,-192.0,-243.7673733804476
10188,-340.0,-243.7768181372068
10189,520.0,-243.7018645731109
10190,-385.0,-243.71572956530272
10191,-342.0,-243.72537284144428
10192,-295.0,-243.73040321789463
10193,450.0,-243.66235040219738
10194,-392.0,-243.67690044139283
10195,-116.0,-243.6643781875245
10196,-1.0,-243.64058056291066
10197,-176.0,-243.6339478329084
10198,246.0,-243.5859397980194
10199,-298.0,-243.59127450980392
10200,-254.0,-243.59229487305166
10201,-247.0,-243.59262889629485
10202,-380.0,-243.605998235813
10203,-221.0,-243.60378283026265
10204,-210.0,-243.60048995590398
10205,-212.0,-243.5973936899863
10206,-7.0,-243.5742137748604
10207,500.0,-243.50137147335423
10208,-274.0,-243.50435889901067
10209,590.0,-243.42272282076397
10210,440.0,-243.35579277250025
10211,-355.0,-243.36672542107326
10212,-12.0,-243.3440712816998
10213,-223.0,-243.34207949872723
10214,-411.0,-243.35849241311797
10215,-264.0,-243.36051292090838
10216,-146.0,-243.35098365469315
10217,920.0,-243.23713055392446
10218,31.0,-243.21029454936883
10219,-358.0,-243.22152641878668
10220,-196.0,-243.2169063692398
10221,-399.0,-243.23214635100763
10222,-243.0,-243.2321236427663
10223,-288.0,-243.23650234741785
10224,-183.0,-243.23061124694377
10225,-244.0,-243.2306864854293
10226,570.0,-243.15116847560378
10227,-354.0,-243.16200625733282
10228,-166.0,-243.15446280183792
10229,220.0,-243.10918866080155
10230,230.0,-243.06294594858764
10231,-371.0,-243.07544956997654
10232,122.0,-243.03977328251736
10233,-290.0,-243.04436193081884
10234,-98.0,-243.03019052271617
10235,-132.0,-243.01934349355216
10236,-299.0,-243.02481195662793
10237,500.0,-242.95223676499316
10238,-309.0,-242.95868737181365
10239,-58.0,-242.940625
10240,-284.0,-242.94463431305536
10241,-42.0,-242.92501464557702
10242,350.0,-242.8671287708679
10243,-282.0,-242.8709488481062
10244,-389.0,-242.8852122986823
10245,160.0,-242.84589107944564
10246,-150.0,-242.83683029179272
10247,-361.0,-242.8483606557377
10248,-251.0,-242.84915601522098
10249,-210.0,-242.8459512195122
10250,430.0,-242.78031411569603
10251,-388.0,-242.79447912602419
10252,310.0,-242.7405637374427
10253,-218.0,-242.73815096547688
10254,-440.0,-242.7573866406631
10255,-306.0,-242.76355304212169
10256,580.0,-242.68333820805304
10257,-144.0,-242.67371807369858
10258,270.0,-242.6237450043864
10259,-386.0,-242.63771929824563
10260,-104.0,-242.62420816684534
10261,14.0,-242.59920093549016
10262,330.0,-242.5434083601286
10263,500.0,-242.4710639127046
10264,-230.0,-242.46984900146128
10265,-341.0,-242.47944671731932
10266,-384.0,-242.49323073926172
10267,-452.0,-242.51363459291002
10268,-156.0,-242.50520985490311
10269,-62.0,-242.48763388510224
10270,-418.0,-242.50472203290818
10271,-435.0,-242.52346183800623
10272,390.0,-242.46189039229046
10273,310.0,-242.4081175783531
10274,-312.0,-242.4148905109489
10275,-303.0,-242.4207862981705
10276,-399.0,-242.4360221854627
10277,-130.0,-242.42508270091457
10278,-338.0,-242.4343807763401
10279,-412.0,-242.45087548638134
10280,-298.0,-242.45627857212332
10281,-453.0,-242.47675549503987
10282,570.0,-242.39774384907128
10283,-262.0,-242.39964994165695
10284,-134.0,-242.38911035488576
10285,-425.0,-242.4068636982306
10286,-232.0,-242.405852046272
10287,-184.0,-242.40017496111975
10288,-288.0,-242.40460686169695
10289,460.0,-242.33634596695822
10290,750.0,-242.23991837527936
10291,-362.0,-242.25155460551886
10292,-177.0,-242.24521519479256
10293,-422.0,-242.26267728774044
10294,-358.0,-242.273919378339
10295,-431.0,-242.29224941724942
10296,-358.0,-242.30348645236478
10297,-248.0,-242.30403961934357
10298,198.0,-242.26128750364114
10299,-308.0,-242.26766990291262
10300,-488.0,-242.291525094651
10301,131.0,-242.25529023490586
10302,800.0,-242.15412986508784
10303,-243.0,-242.15421195652175
10304,-123.0,-242.14264919941775
10305,-247.0,-242.14312051232292
10306,-253.0,-242.1441738624236
10307,-397.0,-242.1591967403958
10308,-452.0,-242.1795518478999
10309,62.0,-242.15004849660525
10310,-216.0,-242.14751236543498
10311,-96.0,-242.13333979829326
10312,-112.0,-242.12072141956753
10313,-270.0,-242.12342447159202
10314,-386.0,-242.13737275811926
10315,480.0,-242.0673710740597
10316,-342.0,-242.07705728409422
10317,350.0,-242.01967435549525
10318,19.0,-241.9943793003198
10319,-201.0,-241.9904069767442
10320,-336.0,-241.99951555081873
10321,-360.0,-242.01094749079635
10322,-421.0,-242.028286350867
10323,-265.0,-242.03051142967843
10324,-412.0,-242.04697336561745
10325,-372.0,-242.05955839628123
10326,-168.0,-242.0523869468384
10327,-294.0,-242.0574167312161
10328,-48.0,-242.03862910252687
10329,300.0,-241.9861568247822
10330,580.0,-241.9065918110541
10331,-308.0,-241.91298877274488
10332,-254.0,-241.91415852124263
10333,-397.0,-241.9291658602671
10334,860.0,-241.82254475084665
10335,-289.0,-241.82710913312692
10336,-416.0,-241.84395859533714
10337,-48.0,-241.82520797059394
10338,-198.0,-241.82096914595223
10339,-294.0,-241.82601547388782
10340,490.0,-241.75524610772652
10341,-300.0,-241.76087797331272
10342,0.0,-241.73750362564053
10343,-348.0,-241.74777648878577
10344,-381.0,-241.76123731271144
10345,-290.0,-241.765899864682
10346,310.0,-241.71257369285783
10347,860.0,-241.6061074603788
10348,-245.0,-241.6064354043869
10349,-317.0,-241.61371980676327
10350,-124.0,-241.6023572601681
10351,510.0,-241.52975270479135
10352,-300.0,-241.53540036704337
10353,-352.0,-241.54606915201853
10354,-74.0,-241.52988894253983
10355,-340.0,-241.5393974507532
10356,100.0,-241.50642077821763
10357,700.0,-241.4155242324773
10358,420.0,-241.3516748720919
10359,-294.0,-241.35675675675677
10360,-352.0,-241.36743557571663
10361,-364.0,-241.37927041111755
10362,-440.0,-241.39843674611598
10363,380.0,-241.3384793516017
10364,-102.0,-241.32503617945008
10365,-114.0,-241.31275323171909
10366,-232.0,-241.31185492427898
10367,-334.0,-241.32079475308643
10368,-398.0,-241.3359051017456
10369,120.0,-241.30106075216972
10370,-193.0,-241.29640343264873
10371,-241.0,-241.29637485537987
10372,380.0,-241.23647932131496
10373,-86.0,-241.22151532677847
10374,580.0,-241.14236144578314
10375,-325.0,-241.1504433307633
10376,230.0,-241.10503999229064
10377,-336.0,-241.1141838504529
10378,31.0,-241.08796608536468
10379,-187.0,-241.08275529865125
10380,430.0,-241.01811000866968
10381,-408.0,-241.03419379695626
10382,-16.0,-241.01252046614658
10383,-428.0,-241.03052773497689
10384,-332.0,-241.03928743379876
10385,-287.0,-241.04371269015982
10386,-386.0,-241.05766823914507
10387,-334.0,-241.06661532537544
10388,-421.0,-241.0839349311772
10389,380.0,-241.02415784408086
10390,-21.0,-241.00298335097682
10391,-322.0,-241.01077752117013
10392,-356.0,-241.02184162417012
10393,-340.0,-241.03136424860497
10394,70.0,-241.001443001443
10395,-293.0,-241.00644478645634
10396,-319.0,-241.0139463306723
10397,-322.0,-241.02173494902866
10398,-388.0,-241.03586883354168
10399,-368.0,-241.04807692307693
10400,-64.0,-241.03105470627824
10401,-31.0,-241.0108632955201
10402,440.0,-240.94540036527926
10403,-11.0,-240.9232987312572
10404,670.0,-240.83575204228737
10405,680.0,-240.74726119546415
10406,-283.0,-240.75132122609782
10407,-378.0,-240.76450807071484
10408,-294.0,-240.7696224421174
10409,-236.0,-240.7691642651297
10410,-202.0,-240.76544039957736
10411,-374.0,-240.7782366500192
10412,390.0,-240.71766061653702
10413,-390.0,-240.73199539082006
10414,510.0,-240.6599135861738
10415,540.0,-240.58496543778801
10416,410.0,-240.52251127963905
10417,-222.0,-240.5207333461317
10418,-30.0,-240.5005278817545
10419,310.0,-240.44769673704414
10420,550.0,-240.37184531235008
10421,320.0,-240.318077144502
10422,-82.0,-240.30288784419074
10423,560.0,-240.22611281657714
10424,-380.0,-240.23952038369305
10425,-388.0,-240.25369269134856
10426,-192.0,-240.24906492759183
10427,440.0,-240.183831990794
10428,270.0,-240.13491226387956
10429,-197.0,-240.1307766059444
10430,-171.0,-240.12414917074105
10431,-366.0,-240.13621549079755
10432,180.0,-240.09594555736604
10433,-277.0,-240.09948246118458
10434,-348.0,-240.10982271202684
10435,810.0,-240.00919892679187
10436,-314.0,-240.01628820542302
10437,-93.0,-240.0022034872581
10438,-427.0,-240.02011686943194
10439,610.0,-239.93869731800766
10440,-398.0,-239.95383583947898
10441,810.0,-239.85328481133882
10442,-402.0,-239.86881164416354
10443,-356.0,-239.8799310608962
10444,390.0,-239.81962661560556
10445,-86.0,-239.80490139766417
10446,-266.0,-239.80740882550015
10447,-210.0,-239.80455589586524
10448,-392.0,-239.81912144702844
10449,-42.0,-239.8001913875598
10450,-313.0,-239.80719548368577
10451,-426.0,-239.82500956754689
10452,-119.0,-239.81345068401416
10453,-403.0,-239.82906064664243
10454,-398.0,-239.8441893830703
10455,430.0,-239.7801262433053
10456,-319.0,-239.78770201778713
10457,-435.0,-239.80636833046472
10458,380.0,-239.74710775408738
10459,-424.0,-239.7647227533461
10460,-380.0,-239.77812828601472
10461,420.0,-239.7150640412923
10462,-174.0,-239.70878333174042
10463,-305.0,-239.7150229357798
10464,-374.0,-239.7278547539417
10465,-225.0,-239.7264475444296
10466,-309.0,-239.73306582592912
10467,-385.0,-239.74694306457775
10468,-427.0,-239.76482949660902
10469,560.0,-239.68844317096466
10470,72.0,-239.6586763441887
10471,390.0,-239.5985485103132
10472,-358.0,-239.60985391005443
10473,-261.0,-239.61189612373497
10474,-198.0,-239.60792362768495
10475,-364.0,-239.61979763268423
10476,-183.0,-239.6143934332347
10477,500.0,-239.54380606986066
10478,-160.0,-239.5362152877183
10479,620.0,-239.45419847328245
10480,-369.0,-239.46655853449099
10481,640.0,-239.3826559816829
10482,300.0,-239.33120289993323
10483,-206.0,-239.3280236550935
10484,-150.0,-239.31950405340964
10485,-204.0,-239.31613580011444
10486,-296.0,-239.32154095546866
10487,73.0,-239.29176201372997
10488,-319.0,-239.29936123558014
10489,-365.0,-239.3113441372736
10490,-102.0,-239.29825564769803
10491,-372.0,-239.31090354555852
10492,-90.0,-239.29667397312494
10493,490.0,-239.2271774347246
10494,400.0,-239.16626965221533
10495,-347.0,-239.17654344512195
10496,920.0,-239.06611412784605
10497,380.0,-239.00714421794626
10498,330.0,-238.9529478998
10499,490.0,-238.8835238095238
10500,-326.0,-238.89181982668316
10501,-269.0,-238.89468672633785
10502,-348.0,-238.90507474055033
10503,21.0,-238.88033130236101
10504,790.0,-238.78238933841027
10505,540.0,-238.7082619455549
10506,410.0,-238.6465213667079
10507,-256.0,-238.64817282070803
10508,330.0,-238.59406223237227
10509,27.0,-238.56879162702188
10510,-17.0,-238.54771192084482
10511,340.0,-238.49267503805174
10512,62.0,-238.46409207647673
10513,-320.0,-238.47184706106145
10514,-277.0,-238.4755111745126
10515,-282.0,-238.47965005705592
10516,-306.0,-238.4860701721023
10517,-230.0,-238.48526335805286
10518,-142.0,-238.4760908831638
10519,166.0,-238.43764258555134
10520,-158.0,-238.42999714856003
10521,-400.0,-238.44535259456376
10522,-100.0,-238.43219614178466
10523,-222.0,-238.43063473964273
10524,-362.0,-238.4423752969121
10525,-354.0,-238.453353600608
10526,-280.0,-238.45730027548208
10527,430.0,-238.39380699088147
10528,-344.0,-238.4038370215595
10529,-23.0,-238.38338081671415
10530,350.0,-238.32750925838002
10531,-428.0,-238.34551842005317
10532,370.0,-238.28776227095796
10533,-198.0,-238.28393772546042
10534,-302.0,-238.28998576174655
10535,450.0,-238.2246583143508
10536,-326.0,-238.23298851665558
10537,-320.0,-238.24074776997531
10538,-311.0,-238.2476515798463
10539,550.0,-238.17286527514233
10540,-384.0,-238.186699554122
10541,680.0,-238.0996015936255
10542,-328.0,-238.1081286161434
10543,500.0,-238.03812594840667
10544,-61.0,-238.0213371266003
10545,-96.0,-238.0078702825716
10546,-134.0,-237.99800891248697
10547,470.0,-237.93088737201364
10548,-351.0,-237.94160583941607
10549,123.0,-237.9073933649289
10550,-218.0,-237.90550658705337
10551,850.0,-237.80240712661106
10552,-347.0,-237.81275466691935
10553,-71.0,-237.7969490240667
10554,-69.0,-237.78095689246803
10555,-403.0,-237.79660856384993
10556,-372.0,-237.8093208297812
10557,330.0,-237.7555408221254
10558,-317.0,-237.76304574296807
10559,-226.0,-237.7619318181818
10560,-386.0,-237.775968184831
10561,-438.0,-237.79492520355993
10562,-354.0,-237.80592634668182
10563,-97.0,-237.7925975009466
10564,-75.0,-237.77718883104592
10565,-250.0,-237.7783456369487
10566,-316.0,-237.78574808365667
10567,740.0,-237.69322482967448
10568,-418.0,-237.71028479515564
10569,-150.0,-237.7019867549669
10570,-368.0,-237.71431274240848
10571,-360.0,-237.72587968217934
10572,460.0,-237.6598883949683
10573,-441.0,-237.67911859277473
10574,400.0,-237.61881796690307
10575,-171.0,-237.6125189107413
10576,-287.0,-237.617188238631
10577,340.0,-237.56258271885045
10578,680.0,-237.4758483788638
10579,-407.0,-237.49187145557656
10580,-293.0,-237.49711747471883
10581,-180.0,-237.491683991684
10582,-434.0,-237.51025229141075
10583,105.0,-237.4778911564626
10584,-186.0,-237.47302786962683
10585,-338.0,-237.48252408841867
10586,-389.0,-237.49683574194768
10587,-28.0,-237.47704948998867
10588,460.0,-237.4111814146756
10589,-360.0,-237.42275731822474
10590,40.0,-237.39656311962986
10591,-395.0,-237.4114425981873
10592,-412.0,-237.4279241008213
10593,680.0,-237.3413252784595
10594,-283.0,-237.3456347333648
10595,-354.0,-237.35664401661003
10596,-195.0,-237.3526469755591
10597,530.0,-237.28024155501038
10598,-155.0,-237.27247853571092
10599,-1.0,-237.25018867924527
10600,590.0,-237.1721535704179
10601,-335.0,-237.18138087153366
10602,-409.0,-237.19758558898425
10603,-212.0,-237.19520935496038
10604,130.0,-237.16058462989156
10605,760.0,-237.0665660946634
10606,17.0,-237.04261336853023
10607,500.0,-236.9731334841629
10608,450.0,-236.9083796776322
10609,690.0,-236.8210179076343
10610,-61.0,-236.80444821411743
10611,-246.0,-236.80531473803242
10612,-165.0,-236.79854894940166
10613,-438.0,-236.81750518183532
10614,-364.0,-236.82948657560055
10615,-434.0,-236.8480595327807
10616,-246.0,-236.84892154092492
10617,-250.0,-236.85016010548125
10618,230.0,-236.80619644034277
10619,-169.0,-236.79981167608287
10620,-310.0,-236.80670370021656
10621,700.0,-236.7185087554133
10622,490.0,-236.65009884213498
10623,-218.0,-236.648343373494
10624,-348.0,-236.65882352941176
10625,-180.0,-236.65349143610013
10626,-310.0,-236.66039333772466
10627,410.0,-236.5995483628152
10628,-451.0,-236.61971963496094
10629,370.0,-236.562652869238
10630,-464.0,-236.58404665600602
10631,-61.0,-236.56753197893153
10632,-196.0,-236.56371673093201
10633,-381.0,-236.57729922888848
10634,-391.0,-236.59181946403385
10635,700.0,-236.50376081233546
10636,550.0,-236.42982043809346
10637,-277.0,-236.43363414175596
10638,280.0,-236.38509258388947
10639,-353.0,-236.39605263157895
10640,510.0,-236.32590921905836
10641,-326.0,-236.33433565119338
10642,-168.0,-236.3279150615428
10643,-192.0,-236.3237504697482
10644,770.0,-236.22921559417566
10645,45.0,-236.20279917339846
10646,-448.0,-236.22269183807646
10647,-63.0,-236.2064237415477
10648,-309.0,-236.21325946098224
10649,130.0,-236.17887323943663
10650,-347.0,-236.18927800206552
10651,-414.0,-236.20597070972588
10652,560.0,-236.13123063925656
10653,550.0,-236.0574432138164
10654,-338.0,-236.0670107930549
10655,-416.0,-236.0838963963964
10656,-192.0,-236.07975978230272
10657,-140.0,-236.0707449802965
10658,290.0,-236.02139037433156
10659,-365.0,-236.03348968105067
10660,-438.0,-236.0524341056186
10661,-178.0,-236.04698930782217
10662,480.0,-235.9798368189065
10663,-274.0,-235.98340210052513
10664,-393.0,-235.99812470698546
10665,-103.0,-235.98565535345958
10666,-291.0,-235.9908127871004
10667,-344.0,-236.00093738282715
10668,-384.0,-236.01480926047427
10669,400.0,-235.9552014995314
10670,-75.0,-235.9401180770312
10671,-358.0,-235.95155547226386
10672,-322.0,-235.9596177269746
10673,-426.0,-235.9774217725314
10674,-18.0,-235.95700234192037
10675,-211.0,-235.95466466841515
10676,-182.0,-235.94961131403952
10677,-242.0,-235.95017793594306
10678,740.0,-235.8587882760558
10679,-384.0,-235.87265917602997
10680,-259.0,-235.87482445463908
10681,-26.0,-235.8551769331586
10682,-148.0,-235.84695310306094
10683,-333.0,-235.85604642456008
10684,-372.0,-235.86878802058962
