======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 15:19:40
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 630
Win Rate: 63.00%
Evaluation Runtime: 237.75 seconds (3.96 minutes)
Model: dqn_rs_10k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 6948.01
Std Dev Score: 5159.27
Min Score: -412.00
Max Score: 11495.00
Median Score: 10749.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1034.59 moves
Min Length: 64 moves
Max Length: 2998 moves
Median Length: 982 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
239    No     -370.00    118       
240    Yes    11023.00   1039      
241    Yes    10884.00   856       
242    Yes    10611.00   1075      
243    Yes    10600.00   1108      
244    Yes    11253.00   949       
245    No     654.00     497       
246    Yes    10940.00   1288      
247    No     195.00     975       
248    Yes    11018.00   1054      
249    No     45.00      343       
250    Yes    10968.00   1204      
251    No     270.00     1108      
252    Yes    11061.00   925       
253    No     598.00     664       
254    No     472.00     1162      
255    No     36.00      940       
256    Yes    10970.00   1198      
257    Yes    10857.00   937       
258    Yes    10623.00   1039      
259    Yes    11079.00   871       
260    No     -360.00    118       
261    Yes    10620.00   1048      
262    No     488.00     724       
263    Yes    10852.00   952       
264    No     379.00     841       
265    No     297.00     608       
266    Yes    11016.00   1060      
267    No     257.00     637       
268    No     10.00      1348      
269    Yes    11183.00   1159      
270    Yes    10645.00   973       
271    Yes    11007.00   1087      
272    No     304.00     916       
273    No     35.00      583       
274    Yes    10898.00   814       
275    Yes    11018.00   1054      
276    Yes    10580.00   1168      
277    No     -148.00    352       
278    No     -8.00      323       
279    No     512.00     532       
280    No     -154.00    280       
281    Yes    11033.00   1609      
282    Yes    11000.00   1108      
283    No     258.00     575       
284    No     -174.00    310       
285    No     556.00     1482      
286    Yes    11073.00   889       
287    Yes    10785.00   1153      
288    Yes    10621.00   1045      
289    Yes    10834.00   1006      
290    Yes    10990.00   1138      
291    Yes    10730.00   1318      
292    Yes    10703.00   1399      
293    Yes    11068.00   904       
294    Yes    10916.00   1360      
295    Yes    10856.00   940       
296    Yes    11465.00   913       
297    Yes    11072.00   1492      
298    Yes    11241.00   985       
299    Yes    10648.00   964       
300    No     33.00      289       
301    Yes    11096.00   820       
302    No     -203.00    277       
303    Yes    10195.00   2923      
304    Yes    10884.00   856       
305    No     160.00     2998      
306    Yes    11170.00   1198      
307    No     -102.00    1654      
308    Yes    11035.00   1003      
309    Yes    10948.00   1264      
310    Yes    10620.00   1048      
311    Yes    10760.00   1228      
312    Yes    11135.00   1303      
313    Yes    11040.00   988       
314    Yes    11082.00   862       
315    Yes    11186.00   1150      
316    Yes    10167.00   2407      
317    No     604.00     588       
318    Yes    11265.00   913       
319    Yes    10886.00   850       
320    No     826.00     641       
321    No     560.00     2998      
322    No     322.00     654       
323    Yes    10866.00   910       
324    Yes    10608.00   1084      
325    Yes    11275.00   883       
326    Yes    10807.00   1087      
327    Yes    10710.00   1378      
328    Yes    10681.00   865       
329    No     90.00      509       
330    No     -196.00    316       
331    Yes    10588.00   1744      
332    Yes    11088.00   844       
333    Yes    11004.00   1096      
334    Yes    11226.00   1030      
335    Yes    11020.00   1048      
336    Yes    11067.00   907       
337    Yes    10707.00   787       
338    Yes    11035.00   1003      
339    Yes    11241.00   985       
340    No     -10.00     539       
341    Yes    10779.00   1171      
342    Yes    10495.00   1423      
343    Yes    10817.00   1057      
344    Yes    11095.00   823       
345    Yes    11170.00   1198      
346    Yes    11048.00   964       
347    No     396.00     672       
348    Yes    10806.00   1090      
349    Yes    11079.00   871       
350    No     408.00     1325      
351    Yes    11020.00   1048      
352    No     216.00     1240      
353    Yes    11087.00   1447      
354    Yes    10802.00   1102      
355    Yes    10876.00   880       
356    No     -360.00    118       
357    No     158.00     426       
358    Yes    10717.00   1357      
359    Yes    11056.00   940       
360    Yes    10751.00   1255      
361    Yes    10683.00   859       
362    Yes    10768.00   1804      
363    No     514.00     797       
364    Yes    10992.00   1132      
365    No     346.00     371       
366    No     296.00     820       
367    No     1.00       295       
368    Yes    10510.00   1978      
369    No     472.00     1043      
370    Yes    10802.00   1102      
371    No     560.00     2998      
372    No     206.00     1122      
373    Yes    11011.00   1075      
374    No     168.00     696       
375    Yes    11047.00   967       
376    Yes    10791.00   1135      
377    No     297.00     1087      
378    Yes    11282.00   862       
379    Yes    11071.00   895       
380    No     160.00     2998      
381    Yes    11115.00   1363      
382    Yes    10428.00   1624      
383    Yes    11187.00   1147      
384    Yes    10957.00   1237      
385    Yes    10817.00   1057      
386    No     476.00     640       
387    Yes    10850.00   1558      
388    No     292.00     594       
389    Yes    10887.00   847       
390    Yes    10992.00   1132      
391    Yes    10820.00   1048      
392    Yes    10887.00   847       
393    No     686.00     1061      
394    Yes    11084.00   856       
395    Yes    11071.00   895       
396    No     64.00      318       
397    No     141.00     865       
398    Yes    10759.00   1231      
399    Yes    10566.00   1210      
400    Yes    10792.00   1132      
401    Yes    11056.00   940       
402    No     160.00     2998      
403    No     350.00     840       
404    No     510.00     1049      
405    Yes    10810.00   1078      
406    No     472.00     684       
407    Yes    10889.00   841       
408    No     550.00     1528      
409    No     249.00     1171      
410    Yes    11019.00   1051      
411    Yes    10907.00   1387      
412    Yes    10623.00   1639      
413    No     -87.00     619       
414    No     168.00     485       
415    Yes    11286.00   850       
416    Yes    11240.00   988       
417    No     148.00     2104      
418    Yes    10994.00   1126      
419    Yes    10902.00   802       
420    No     80.00      2340      
421    No     119.00     782       
422    Yes    10833.00   1009      
423    Yes    11052.00   952       
424    No     588.00     785       
425    Yes    10966.00   1210      
426    No     318.00     2225      
427    Yes    10959.00   1231      
428    Yes    11289.00   841       
429    No     146.00     460       
430    No     224.00     257       
431    Yes    10750.00   1258      
432    Yes    11211.00   1075      
433    No     172.00     563       
434    No     360.00     2998      
435    Yes    10736.00   1300      
436    No     490.00     869       
437    No     476.00     670       
438    Yes    10699.00   811       
439    No     160.00     2998      
440    No     336.00     522       
441    Yes    10786.00   1150      
442    No     110.00     748       
443    No     -266.00    196       
444    Yes    10879.00   871       
445    Yes    11212.00   1072      
446    No     154.00     407       
447    Yes    10511.00   1975      
448    Yes    11311.00   775       
449    No     368.00     455       
450    Yes    10895.00   823       
451    Yes    10958.00   1234      
452    Yes    10604.00   1096      
453    Yes    11168.00   1204      
454    Yes    10839.00   1591      
455    Yes    10822.00   1042      
456    Yes    10618.00   1054      
457    Yes    10842.00   982       
458    Yes    10615.00   2263      
459    Yes    10985.00   1153      
460    No     492.00     983       
461    No     46.00      341       
462    Yes    11066.00   910       
463    No     566.00     761       
464    Yes    10236.00   2200      
465    Yes    10676.00   1480      
466    Yes    10956.00   1240      
467    Yes    11064.00   916       
468    Yes    10997.00   1117      
469    Yes    10859.00   931       
470    Yes    11460.00   928       
471    No     486.00     522       
472    No     84.00      616       
473    Yes    10818.00   1054      
474    Yes    10804.00   1096      
475    Yes    11061.00   925       
476    Yes    10960.00   1228      
477    Yes    11071.00   895       
478    Yes    10811.00   1075      
479    Yes    10895.00   1423      
480    Yes    11019.00   1051      
481    No     116.00     460       
482    No     564.00     857       
483    No     -368.00    112       
484    No     512.00     833       
485    Yes    10832.00   1012      
486    Yes    11064.00   916       
487    No     320.00     1020      
488    Yes    11094.00   826       
489    Yes    10852.00   952       
490    No     -244.00    220       
491    Yes    10855.00   943       
492    Yes    11357.00   1237      
493    No     424.00     1278      
494    Yes    11081.00   865       
495    Yes    10872.00   1492      
496    Yes    11002.00   1102      
497    No     318.00     1024      
498    Yes    10837.00   997       
499    Yes    11105.00   793       
500    No     160.00     2998      
501    Yes    10772.00   1192      
502    Yes    10870.00   1498      
503    No     -368.00    112       
504    Yes    10787.00   1147      
505    Yes    10595.00   1123      
506    No     148.00     336       
507    Yes    10852.00   952       
508    No     396.00     671       
509    No     590.00     810       
510    Yes    10883.00   859       
511    No     350.00     898       
512    No     472.00     624       
513    Yes    10852.00   952       
514    No     -206.00    256       
515    No     236.00     641       
516    Yes    10847.00   967       
517    Yes    10751.00   1255      
518    No     231.00     535       
519    Yes    11267.00   907       
520    No     366.00     522       
521    Yes    11045.00   973       
522    No     560.00     2998      
523    Yes    10754.00   1246      
524    No     528.00     786       
525    Yes    10912.00   1372      
526    No     481.00     1106      
527    No     270.00     960       
528    Yes    10664.00   1516      
529    No     353.00     919       
530    No     -302.00    154       
531    Yes    11267.00   907       
532    Yes    10835.00   1003      
533    Yes    10751.00   1255      
534    Yes    10887.00   847       
535    Yes    11046.00   970       
536    Yes    10797.00   1117      
537    Yes    10626.00   1630      
538    Yes    10850.00   958       
539    Yes    10848.00   964       
540    Yes    10626.00   1030      
541    Yes    10983.00   1159      
542    Yes    10869.00   901       
543    Yes    10883.00   859       
544    Yes    10743.00   1279      
545    Yes    11042.00   982       
546    Yes    10456.00   2140      
547    Yes    10799.00   1711      
548    Yes    11091.00   835       
549    Yes    10879.00   871       
550    No     360.00     2998      
551    No     366.00     1481      
552    No     -368.00    112       
553    No     301.00     537       
554    Yes    10848.00   964       
555    Yes    10895.00   823       
556    No     335.00     943       
557    No     162.00     472       
558    No     106.00     820       
559    Yes    10606.00   1090      
560    Yes    11052.00   952       
561    Yes    11007.00   1087      
562    Yes    10865.00   913       
563    Yes    11069.00   901       
564    No     124.00     528       
565    Yes    11056.00   940       
566    Yes    11057.00   937       
567    Yes    10636.00   1000      
568    Yes    11227.00   1027      
569    Yes    11176.00   1180      
570    Yes    10631.00   1015      
571    Yes    10878.00   874       
572    Yes    10840.00   988       
573    Yes    11076.00   880       
574    No     -154.00    280       
575    No     -184.00    280       
576    Yes    11024.00   1036      
577    Yes    10523.00   1339      
578    No     160.00     2998      
579    Yes    11021.00   1045      
580    Yes    11054.00   946       
581    Yes    10643.00   979       
582    No     -164.00    280       
583    Yes    11056.00   940       
584    Yes    10951.00   1255      
585    Yes    11073.00   889       
586    No     502.00     1074      
587    No     -40.00     2998      
588    Yes    10755.00   1243      
589    No     -212.00    274       
590    Yes    11069.00   901       
591    No     562.00     802       
592    No     622.00     1313      
593    Yes    11078.00   874       
594    No     179.00     451       
595    Yes    10584.00   1156      
596    Yes    10654.00   946       
597    No     -198.00    442       
598    No     326.00     911       
599    Yes    10871.00   895       
600    Yes    10790.00   1138      
601    Yes    11182.00   1162      
602    Yes    10748.00   1264      
603    No     536.00     521       
604    Yes    10864.00   916       
605    No     56.00      940       
606    Yes    11246.00   970       
607    Yes    10852.00   952       
608    No     -238.00    232       
609    Yes    11018.00   1054      
610    Yes    10571.00   1195      
611    Yes    10824.00   1036      
612    Yes    10828.00   1624      
613    Yes    10992.00   1132      
614    No     151.00     446       
615    Yes    11179.00   1171      
616    No     280.00     778       
617    Yes    11039.00   991       
618    No     577.00     729       
619    Yes    10996.00   1120      
620    Yes    10784.00   1156      
621    No     382.00     383       
622    No     172.00     534       
623    Yes    10642.00   982       
624    No     177.00     637       
625    Yes    10851.00   955       
626    Yes    11019.00   1051      
627    No     490.00     1110      
628    No     498.00     785       
629    No     346.00     640       
630    No     182.00     623       
631    No     62.00      414       
632    Yes    10652.00   952       
633    Yes    10780.00   1168      
634    Yes    10688.00   1444      
635    Yes    10783.00   1159      
636    No     330.00     540       
637    No     196.00     732       
638    No     360.00     2998      
639    Yes    11216.00   1060      
640    Yes    10795.00   1123      
641    No     458.00     966       
642    No     -216.00    256       
643    Yes    10887.00   847       
644    No     -252.00    184       
645    Yes    11059.00   931       
646    Yes    10601.00   1105      
647    Yes    11052.00   952       
648    No     -380.00    88        
649    Yes    10875.00   883       
650    Yes    10755.00   1243      
651    Yes    10783.00   1159      
652    No     468.00     786       
653    Yes    10656.00   940       
654    No     176.00     1452      
655    Yes    10812.00   1072      
656    No     -173.00    307       
657    No     190.00     2009      
658    No     186.00     1362      
659    Yes    10840.00   988       
660    No     150.00     420       
661    Yes    10883.00   859       
662    No     869.00     753       
663    Yes    11079.00   871       
664    Yes    10581.00   1165      
665    Yes    10389.00   2941      
666    Yes    11098.00   814       
667    Yes    11015.00   1063      
668    Yes    10823.00   1039      
669    Yes    10967.00   1207      
670    Yes    10805.00   1093      
671    Yes    10903.00   1399      
672    Yes    10880.00   868       
673    Yes    10791.00   1135      
674    Yes    11230.00   1018      
675    Yes    10487.00   1447      
676    Yes    11325.00   1333      
677    No     -7.00      261       
678    Yes    11023.00   1039      
679    Yes    11024.00   1036      
680    Yes    11026.00   1030      
681    Yes    11084.00   856       
682    Yes    11036.00   1000      
683    No     196.00     792       
684    Yes    11000.00   1108      
685    Yes    11055.00   943       
686    Yes    11053.00   949       
687    Yes    11035.00   1003      
688    Yes    10844.00   976       
689    Yes    10777.00   1177      
690    Yes    10800.00   1108      
691    No     719.00     1021      
692    Yes    10945.00   1273      
693    Yes    10760.00   1228      
694    Yes    10867.00   907       
695    Yes    10770.00   1198      
696    Yes    11040.00   988       
697    Yes    10653.00   1549      
698    Yes    11033.00   1009      
699    No     -40.00     449       
700    No     329.00     513       
701    No     254.00     708       
702    Yes    11079.00   871       
703    No     -2.00      275       
704    Yes    10995.00   1123      
705    Yes    10998.00   1114      
706    Yes    11252.00   952       
707    No     -370.00    148       
708    Yes    10635.00   1603      
709    Yes    10823.00   1039      
710    No     492.00     532       
711    No     138.00     456       
712    No     530.00     930       
713    Yes    10973.00   1189      
714    Yes    11055.00   943       
715    Yes    10843.00   979       
716    No     402.00     384       
717    No     699.00     903       
718    Yes    11079.00   871       
719    Yes    11082.00   862       
720    Yes    10862.00   922       
721    No     -202.00    244       
722    Yes    11020.00   1048      
723    Yes    10955.00   1243      
724    No     492.00     1012      
725    Yes    10736.00   1300      
726    Yes    11085.00   853       
727    No     222.00     474       
728    No     86.00      642       
729    Yes    10672.00   892       
730    No     497.00     847       
