episode,avg_reward
244,-521.2122448979592
245,-520.8211382113822
246,-520.6417004048583
247,-521.5685483870968
248,-521.6405622489959
249,-521.102
250,-521.3127490039841
251,-521.6369047619048
252,-521.4584980237154
253,-521.0590551181102
254,-520.9392156862746
255,-521.001953125
256,-521.2101167315175
257,-521.6763565891473
258,-522.3803088803089
259,-521.8461538461538
260,-522.0651340996169
261,-522.4961832061068
262,-522.3669201520912
263,-522.5397727272727
264,-522.2509433962264
265,-521.9962406015038
266,-521.4756554307116
267,-521.1194029850747
268,-521.0111524163568
269,-520.9944444444444
270,-521.4446494464945
271,-521.1011029411765
272,-521.3241758241758
273,-521.3175182481751
274,-521.1618181818181
275,-521.3170289855072
276,-522.6768953068593
277,-522.6870503597122
278,-522.089605734767
279,-522.2214285714285
280,-522.3612099644129
281,-522.7836879432624
282,-522.5141342756184
283,-522.4454225352113
284,-522.4894736842106
285,-522.3723776223776
286,-522.4651567944251
287,-522.2569444444445
288,-522.098615916955
289,-522.2086206896552
290,-522.2250859106529
291,-523.236301369863
292,-522.8464163822525
293,-522.921768707483
294,-523.5016949152542
295,-523.5236486486486
296,-523.1178451178451
297,-522.9697986577181
298,-522.7006688963211
299,-522.445
300,-522.7574750830565
301,-522.182119205298
302,-522.7112211221122
303,-522.4473684210526
304,-520.9868852459016
305,-520.7826797385621
306,-520.4641693811075
307,-520.900974025974
308,-521.0016181229773
309,-521.1822580645161
310,-520.9581993569132
311,-520.8237179487179
312,-520.6134185303514
313,-520.187898089172
314,-520.4047619047619
315,-520.5443037974684
316,-520.7791798107255
317,-520.8286163522013
318,-521.0203761755486
319,-520.940625
320,-520.6791277258567
321,-520.8229813664597
322,-520.9133126934985
323,-520.9506172839506
324,-521.3876923076923
325,-521.2914110429448
326,-521.5290519877676
327,-521.3643292682926
328,-521.5623100303951
329,-521.5575757575757
330,-521.3126888217523
331,-521.0
332,-521.2387387387388
333,-521.2230538922156
334,-521.0074626865671
335,-520.7901785714286
336,-520.5163204747774
337,-520.3801775147929
338,-520.4675516224189
339,-520.4794117647059
340,-520.0762463343109
341,-520.2076023391813
342,-520.5102040816327
343,-520.4258720930233
344,-520.2246376811594
345,-520.7572254335261
346,-520.6613832853026
347,-520.8132183908046
348,-520.8524355300859
349,-520.98
350,-521.0954415954416
351,-521.1107954545455
352,-521.0651558073654
353,-520.8813559322034
354,-520.9169014084507
355,-520.6769662921348
356,-520.498599439776
357,-520.1215083798883
358,-520.4735376044569
359,-520.4527777777778
360,-519.9612188365651
361,-519.6988950276243
362,-519.6556473829202
363,-520.0206043956044
364,-520.072602739726
365,-520.061475409836
366,-519.7370572207085
367,-519.476902173913
368,-520.0379403794038
369,-520.0445945945946
370,-520.0161725067386
371,-519.9569892473119
372,-520.0790884718499
373,-520.8836898395722
374,-520.7
375,-520.9627659574468
376,-520.8567639257294
377,-520.8783068783068
378,-521.2440633245383
379,-521.0157894736842
380,-521.0196850393701
381,-521.4646596858639
382,-521.0404699738904
383,-520.9205729166666
384,-520.8753246753247
385,-522.3251295336787
386,-522.1149870801033
387,-522.2860824742268
388,-522.1915167095116
389,-522.0217948717949
390,-522.0460358056266
391,-522.6326530612245
392,-522.7315521628499
393,-522.8147208121827
394,-522.5924050632912
395,-522.7613636363636
396,-522.3463476070528
397,-522.2349246231156
398,-522.1741854636591
399,-522.1825
400,-522.7680798004988
401,-522.5870646766169
402,-522.4367245657568
403,-522.8267326732673
404,-522.6987654320988
405,-523.1847290640394
406,-523.6277641277642
407,-523.531862745098
408,-523.320293398533
409,-522.7670731707317
410,-522.4525547445255
411,-522.7706310679612
412,-522.9709443099274
413,-523.2403381642512
414,-523.0253012048192
415,-523.1610576923077
416,-523.4340527577938
417,-523.6662679425838
418,-523.5298329355609
419,-523.3892857142857
420,-523.1472684085511
421,-522.824644549763
422,-522.6595744680851
423,-522.4941037735849
424,-522.3329411764706
425,-522.0129107981221
426,-522.3290398126463
427,-522.0502336448598
428,-522.2657342657343
429,-522.3337209302325
430,-522.131090487239
431,-522.0902777777778
432,-522.4838337182448
433,-522.3306451612904
434,-522.2793103448275
435,-522.3956422018349
436,-522.20823798627
437,-522.2614155251141
438,-522.0899772209567
439,-522.1
440,-521.9206349206349
441,-521.8393665158371
442,-522.7945823927765
443,-522.8592342342342
444,-522.8662921348315
445,-522.8486547085201
446,-522.7270693512304
447,-522.4888392857143
448,-522.8953229398663
449,-522.8777777777777
450,-522.9124168514412
