======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-10 09:20:17
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 364
Win Rate: 36.40%
Evaluation Runtime: 305.58 seconds (5.09 minutes)
Model: dqn_nors_20k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 4109.46
Std Dev Score: 5096.00
Min Score: -570.00
Max Score: 11414.00
Median Score: 500.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1332.69 moves
Min Length: 70 moves
Max Length: 2998 moves
Median Length: 1092 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
351    Yes    10412.00   2272      
352    Yes    10231.00   2215      
353    No     186.00     1270      
354    Yes    11372.00   1192      
355    Yes    10863.00   919       
356    No     288.00     664       
357    No     318.00     964       
358    No     142.00     1372      
359    No     360.00     2998      
360    No     510.00     870       
361    No     566.00     552       
362    No     236.00     552       
363    No     488.00     486       
364    Yes    10804.00   1096      
365    Yes    10808.00   1084      
366    Yes    11070.00   898       
367    No     257.00     699       
368    Yes    11076.00   880       
369    Yes    10314.00   1966      
370    Yes    11080.00   868       
371    No     428.00     604       
372    No     474.00     648       
373    Yes    10791.00   1135      
374    Yes    10816.00   1060      
375    Yes    11108.00   1384      
376    No     326.00     1000      
377    No     230.00     1260      
378    No     740.00     2998      
379    Yes    10936.00   1300      
380    No     412.00     533       
381    No     542.00     834       
382    No     155.00     463       
383    Yes    10666.00   910       
384    No     374.00     437       
385    No     718.00     545       
386    No     477.00     667       
387    Yes    10763.00   1219      
388    No     340.00     2998      
389    No     384.00     827       
390    No     234.00     1216      
391    Yes    10620.00   2248      
392    Yes    11209.00   1081      
393    No     560.00     1439      
394    No     217.00     578       
395    No     340.00     2998      
396    No     360.00     2998      
397    Yes    11264.00   916       
398    No     482.00     1012      
399    Yes    11062.00   922       
400    Yes    11068.00   1504      
401    No     740.00     2998      
402    No     398.00     1204      
403    No     74.00      1158      
404    No     311.00     685       
405    No     -429.00    115       
406    No     286.00     1660      
407    No     140.00     629       
408    No     -89.00     235       
409    Yes    10771.00   1195      
410    No     -144.00    310       
411    No     494.00     1608      
412    No     -274.00    2800      
413    Yes    10868.00   904       
414    No     140.00     2998      
415    Yes    10932.00   1912      
416    No     540.00     900       
417    No     610.00     1348      
418    Yes    10577.00   1177      
419    No     406.00     1360      
420    Yes    11069.00   1501      
421    Yes    10546.00   2470      
422    No     360.00     2998      
423    Yes    11068.00   904       
424    No     442.00     503       
425    Yes    11036.00   1000      
426    No     456.00     521       
427    No     511.00     956       
428    Yes    11060.00   928       
429    Yes    11086.00   850       
430    Yes    10710.00   1378      
431    Yes    10946.00   1270      
432    No     42.00      1014      
433    No     406.00     1960      
434    No     -354.00    2440      
435    Yes    11356.00   1240      
436    No     350.00     2998      
437    No     450.00     538       
438    Yes    10988.00   1144      
439    Yes    10768.00   1204      
440    Yes    10760.00   1228      
441    No     -170.00    1858      
442    No     520.00     1078      
443    No     428.00     665       
444    No     364.00     826       
445    Yes    10828.00   1024      
446    No     236.00     610       
447    Yes    10892.00   1432      
448    Yes    11019.00   1051      
449    No     -40.00     2998      
450    No     387.00     487       
451    No     -472.00    94        
452    No     514.00     797       
453    No     360.00     2998      
454    No     528.00     786       
455    Yes    11008.00   1084      
456    No     220.00     1858      
457    Yes    10681.00   1465      
458    No     251.00     1586      
459    No     -112.00    276       
460    No     259.00     902       
461    No     516.00     790       
462    Yes    10816.00   1660      
463    Yes    11010.00   1078      
464    No     550.00     2998      
465    No     -14.00     582       
466    Yes    10590.00   2338      
467    No     404.00     617       
468    No     488.00     546       
469    Yes    10897.00   1417      
470    Yes    10864.00   1516      
471    Yes    10907.00   1987      
472    Yes    10724.00   1936      
473    Yes    10891.00   1435      
474    No     -243.00    2707      
475    No     739.00     783       
476    Yes    10688.00   1444      
477    No     160.00     2998      
478    Yes    10800.00   1708      
479    Yes    10868.00   904       
480    No     528.00     964       
481    No     760.00     748       
482    Yes    10388.00   2344      
483    Yes    10633.00   1609      
484    No     360.00     2998      
485    No     476.00     1092      
486    No     142.00     2092      
487    No     676.00     1060      
488    No     70.00      988       
489    No     552.00     1972      
490    Yes    11011.00   1075      
491    No     150.00     2998      
492    Yes    10568.00   1804      
493    No     350.00     449       
494    No     380.00     2608      
495    No     227.00     728       
496    Yes    10680.00   1468      
497    No     160.00     2998      
498    No     -197.00    1969      
499    Yes    10656.00   940       
500    No     -174.00    2440      
501    No     -384.00    220       
502    No     526.00     910       
503    Yes    10784.00   1156      
504    No     148.00     275       
505    Yes    10587.00   2347      
506    Yes    10674.00   886       
507    Yes    10807.00   1087      
508    No     438.00     1026      
509    No     362.00     412       
510    Yes    10999.00   1111      
511    No     542.00     2154      
512    No     -82.00     276       
513    No     490.00     689       
514    Yes    10540.00   1288      
515    Yes    10790.00   1138      
516    No     246.00     552       
517    Yes    11200.00   1108      
518    No     145.00     403       
519    Yes    11064.00   916       
520    Yes    10640.00   2188      
521    Yes    10866.00   910       
522    No     130.00     2998      
523    No     -372.00    154       
524    Yes    10844.00   976       
525    No     545.00     494       
526    No     458.00     755       
527    No     -254.00    310       
528    No     455.00     1065      
529    No     99.00      422       
530    No     606.00     1362      
531    No     570.00     810       
532    Yes    10790.00   1138      
533    No     -388.00    2484      
534    Yes    11054.00   946       
535    No     160.00     2998      
536    No     418.00     455       
537    No     338.00     486       
538    Yes    10444.00   1576      
539    No     550.00     2998      
540    Yes    10147.00   2467      
541    No     616.00     1302      
542    No     160.00     2998      
543    Yes    10640.00   1588      
544    No     316.00     641       
545    Yes    11004.00   1096      
546    Yes    10948.00   1264      
547    No     146.00     2110      
548    No     490.00     1708      
549    No     496.00     1660      
550    No     738.00     785       
551    Yes    10472.00   2692      
552    No     106.00     580       
553    No     43.00      1219      
554    Yes    10728.00   1324      
555    Yes    9988.00    2944      
556    No     542.00     713       
557    No     235.00     1183      
558    Yes    10558.00   1234      
559    No     -394.00    160       
560    No     110.00     1648      
561    No     350.00     2998      
562    Yes    10889.00   2041      
563    No     234.00     1876      
564    No     342.00     564       
565    Yes    11048.00   964       
566    No     160.00     2998      
567    No     360.00     2998      
568    Yes    11079.00   871       
569    Yes    11203.00   1099      
570    Yes    11248.00   964       
571    No     804.00     858       
572    No     526.00     762       
573    Yes    11235.00   1003      
574    No     276.00     372       
575    Yes    10557.00   2437      
576    No     525.00     793       
577    No     689.00     691       
578    No     626.00     1060      
579    No     560.00     838       
580    Yes    10960.00   1228      
581    No     -298.00    2182      
582    Yes    10364.00   2416      
583    No     310.00     838       
584    No     326.00     1570      
585    No     338.00     695       
586    No     314.00     766       
587    Yes    11176.00   1180      
588    No     -208.00    2572      
589    No     -6.00      228       
590    No     160.00     2998      
591    No     160.00     2998      
592    Yes    10204.00   2896      
593    No     -170.00    2488      
594    Yes    10956.00   1240      
595    No     190.00     539       
596    Yes    11000.00   1108      
597    No     422.00     924       
598    No     530.00     958       
599    No     223.00     891       
600    No     118.00     875       
601    No     323.00     1521      
602    No     264.00     798       
603    No     454.00     617       
604    No     360.00     2998      
605    No     732.00     983       
606    No     -46.00     438       
607    No     416.00     1330      
608    No     -302.00    2225      
609    No     748.00     635       
610    No     510.00     928       
611    Yes    11037.00   997       
612    Yes    10960.00   1228      
613    No     270.00     1708      
614    Yes    11036.00   1600      
615    Yes    10864.00   916       
616    Yes    10455.00   1543      
617    No     480.00     1139      
618    Yes    10700.00   1408      
619    No     326.00     1600      
620    No     424.00     437       
