======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:43:44
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 653
Win Rate: 65.30%
Evaluation Runtime: 303.89 seconds (5.06 minutes)
Model: dqn_ep2000_rs_on.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 7196.86
Std Dev Score: 5026.46
Min Score: -436.00
Max Score: 11437.00
Median Score: 10697.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1175.01 moves
Min Length: 85 moves
Max Length: 2998 moves
Median Length: 1063 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
500    Yes    10671.00   1495      
501    Yes    11022.00   1042      
502    Yes    10650.00   958       
503    No     559.00     451       
504    Yes    10651.00   1555      
505    No     66.00      550       
506    No     154.00     437       
507    Yes    10415.00   2263      
508    No     282.00     1074      
509    No     567.00     787       
510    No     840.00     749       
511    Yes    10556.00   1840      
512    Yes    10775.00   1183      
513    No     360.00     2998      
514    Yes    11073.00   889       
515    Yes    10438.00   1594      
516    No     506.00     822       
517    No     473.00     1010      
518    Yes    10785.00   1153      
519    Yes    10928.00   1324      
520    Yes    10589.00   1141      
521    No     572.00     1434      
522    No     260.00     538       
523    Yes    10684.00   1456      
524    Yes    10817.00   1057      
525    No     668.00     1175      
526    Yes    10749.00   1261      
527    Yes    10832.00   1012      
528    No     512.00     923       
529    Yes    10992.00   1132      
530    No     -208.00    262       
531    Yes    10527.00   1327      
532    Yes    10891.00   835       
533    Yes    11233.00   1009      
534    Yes    11009.00   1081      
535    Yes    11213.00   1069      
536    No     -305.00    253       
537    Yes    11237.00   997       
538    Yes    10709.00   1381      
539    No     444.00     856       
540    Yes    10883.00   859       
541    No     694.00     678       
542    Yes    10807.00   1087      
543    No     430.00     688       
544    Yes    10664.00   916       
545    No     -225.00    253       
546    No     337.00     458       
547    Yes    10842.00   982       
548    No     160.00     2998      
549    No     550.00     900       
550    Yes    10663.00   919       
551    No     126.00     282       
552    No     -187.00    1909      
553    Yes    10819.00   1051      
554    No     492.00     982       
555    No     410.00     1288      
556    No     165.00     434       
557    No     203.00     1339      
558    No     653.00     1100      
559    Yes    11000.00   1108      
560    Yes    11394.00   1126      
561    No     737.00     967       
562    No     431.00     836       
563    Yes    10422.00   2242      
564    No     402.00     504       
565    No     560.00     2998      
566    Yes    10614.00   1666      
567    Yes    11043.00   979       
568    Yes    10691.00   835       
569    Yes    11047.00   967       
570    No     585.00     795       
571    No     -40.00     358       
572    Yes    10625.00   2233      
573    Yes    10836.00   1000      
574    Yes    10527.00   1927      
575    Yes    10786.00   1150      
576    Yes    10824.00   1036      
577    Yes    10779.00   1171      
578    Yes    11006.00   1090      
579    Yes    10500.00   2608      
580    No     441.00     986       
581    No     41.00      1855      
582    No     564.00     797       
583    No     665.00     1183      
584    No     592.00     503       
585    Yes    11074.00   1486      
586    No     320.00     840       
587    Yes    10463.00   1519      
588    No     612.00     593       
589    Yes    11034.00   1006      
590    Yes    10797.00   1117      
591    Yes    11000.00   1108      
592    Yes    11008.00   1084      
593    Yes    10685.00   1453      
594    No     -2.00      2586      
595    No     116.00     1632      
596    Yes    10419.00   2251      
597    Yes    10711.00   1375      
598    No     141.00     2157      
599    Yes    10793.00   1129      
600    Yes    11012.00   1072      
601    No     348.00     695       
602    Yes    10723.00   1339      
603    No     160.00     2998      
604    Yes    10792.00   1132      
605    No     160.00     2998      
606    Yes    10766.00   1210      
607    Yes    10875.00   1483      
608    No     159.00     931       
609    No     308.00     994       
